District ,Mandal,GP,female,male,transgender
WARANGAL,GHANPUR (MULUG),Nagarampally,511,363,3
WARANGAL,GHANPUR (STATION),Chagal,1021,577,3
WARANGAL,GHANPUR (STATION),Chilpur,996,674,4
WARANGAL,GHANPUR (STATION),Chinnapendyala,833,391,5
WARANGAL,GHANPUR (STATION),Desai Thanda,399,329,
WARANGAL,GHANPUR (STATION),Fathepur,612,467,
WARANGAL,GHANPUR (STATION),Ghanpur Stn.CT,2133,1118,8
WARANGAL,GHANPUR (STATION),IPPAGUDEM,1649,1099,3
WARANGAL,GHANPUR (STATION),Komatigudem,340,247,2
WARANGAL,GHANPUR (STATION),Kondapur,568,346,3
WARANGAL,GHANPUR (STATION),Kothapalle,366,176,1
WARANGAL,GHANPUR (STATION),Krishnajigudem,635,436,1
WARANGAL,GHANPUR (STATION),Lingampalle,785,517,1
WARANGAL,GHANPUR (STATION),Malkapur,978,554,1
WARANGAL,GHANPUR (STATION),Meedikonda,737,440,3
WARANGAL,GHANPUR (STATION),Namiligonda,785,522,2
WARANGAL,GHANPUR (STATION),Nashkal,518,324,5
WARANGAL,GHANPUR (STATION),Pallagutta,884,539,2
WARANGAL,GHANPUR (STATION),Pamnoor,535,330,2
WARANGAL,GHANPUR (STATION),Raghavapur,389,204,2
WARANGAL,GHANPUR (STATION),Rajavaram,871,587,4
WARANGAL,GHANPUR (STATION),Samudrala,869,576,2
WARANGAL,GHANPUR (STATION),Shivunipalle CT.,871,452,
WARANGAL,GHANPUR (STATION),SREEPATHIPALL,488,300,
WARANGAL,GHANPUR (STATION),THANEDARPALLE,395,283,
WARANGAL,GHANPUR (STATION),Thatikonda,1373,844,5
WARANGAL,GHANPUR (STATION),Vangalapalle,186,101,
WARANGAL,GHANPUR (STATION),Venkatadripet,518,339,2
WARANGAL,GHANPUR (STATION),VISHWANATHPUR,292,190,
WARANGAL,GOVINDARAOPET,Bussapur,186,135,
WARANGAL,GOVINDARAOPET,Chalvai,1327,669,2
WARANGAL,GOVINDARAOPET,Karlapally,587,403,3
WARANGAL,GOVINDARAOPET,Lakanvaram,689,374,
WARANGAL,GOVINDARAOPET,Machapur,196,123,
WARANGAL,GOVINDARAOPET,Motlagudem,210,134,1
WARANGAL,GOVINDARAOPET,Pasranagaram,1866,1138,4
WARANGAL,GOVINDARAOPET,Rangapur,1130,693,1
WARANGAL,GUDUR,Apparajupalli,893,645,3
WARANGAL,GUDUR,Ayodyapuram ,274,153,
WARANGAL,GUDUR,Bhupatipet,366,234,
WARANGAL,GUDUR,Boddugonda,655,434,1
WARANGAL,GUDUR,Bollepalli,548,331,1
WARANGAL,GUDUR,Chinnayellapur,839,615,1
WARANGAL,GUDUR,Damaravancha,533,383,2
WARANGAL,GUDUR,Gajulagattu,528,336,
WARANGAL,GUDUR,Govindapur,506,334,4
WARANGAL,GUDUR,Gudenga,1308,1002,7
WARANGAL,GUDUR,Gudur,2598,1605,9
WARANGAL,GUDUR,Kollapur,467,312,4
WARANGAL,GUDUR,Macherla,841,570,2
WARANGAL,GUDUR,Madanapur,293,197,2
WARANGAL,GUDUR,Mattewada,785,533,2
WARANGAL,GUDUR,Naikpalli,302,196,
WARANGAL,GUDUR,Ponugodu,713,489,4
WARANGAL,GUDUR,Rajanpalli,287,221,1
WARANGAL,GUDUR,Ramulu thanda,664,481,
WARANGAL,GUDUR,Seethanagaram,445,264,1
WARANGAL,GUDUR,Teegalaveni,733,485,1
WARANGAL,HANAMKONDA,ALLIPUR,108,56,
WARANGAL,HANAMKONDA,AREPALLE,33,14,
WARANGAL,HANAMKONDA,AYODHYAPUR,148,65,
WARANGAL,HANAMKONDA,BHATTUPALLE,343,199,1
WARANGAL,HANAMKONDA,ENUMAMULA,352,215,
WARANGAL,HANAMKONDA,GOPALPUR,169,83,1
WARANGAL,HANAMKONDA,GUNDLASINGARAM,32,6,
WARANGAL,HANAMKONDA,KADIPIKONDA,90,26,
WARANGAL,HANAMKONDA,KONDAPARTHY,916,476,
WARANGAL,HANAMKONDA,Kothapalle,13,6,
WARANGAL,HANAMKONDA,KOTHAPET,41,15,
WARANGAL,HANAMKONDA,KUMMARIGUDEM,215,132,
WARANGAL,HANAMKONDA,MADIKONDA,922,486,5
WARANGAL,HANAMKONDA,MAMNOOR,103,54,
WARANGAL,HANAMKONDA,MULKALAGUDEM,359,185,1
WARANGAL,HANAMKONDA,NAKKALAPALLE,42,22,
WARANGAL,HANAMKONDA,NARSIMHULAGUDEM,186,112,1
WARANGAL,HANAMKONDA,Not Allotted,74,40,
WARANGAL,HANAMKONDA,PALIVELPULA,18,18,
WARANGAL,HANAMKONDA,PIDIPALLE,115,63,
WARANGAL,HANAMKONDA,TEKULAGUDEM,345,186,1
WARANGAL,HANAMKONDA,THARALAPALLE,31,25,
WARANGAL,HANAMKONDA,THIMMAPUR (HAVELI),248,113,1
WARANGAL,HANAMKONDA,VANAMALAKANAPARTHI,435,272,2
WARANGAL,HASANPARTHY,Ananthasagar,433,286,
WARANGAL,HASANPARTHY,Arvapally,303,181,
WARANGAL,HASANPARTHY,Bairanpally,490,266,1
WARANGAL,HASANPARTHY,Chinthagattu,53,22,
WARANGAL,HASANPARTHY,Devannapet,152,90,
WARANGAL,HASANPARTHY,Ganturpally,167,76,
WARANGAL,HASANPARTHY,Hasanparthy,129,63,
WARANGAL,HASANPARTHY,Jayagiri,534,355,
WARANGAL,HASANPARTHY,Komatipally,120,69,
WARANGAL,HASANPARTHY,Madipally,578,307,
WARANGAL,HASANPARTHY,Mallareddypally,736,423,
WARANGAL,HASANPARTHY,Mucherla,107,40,
WARANGAL,HASANPARTHY,Nagaram,922,520,2
WARANGAL,HASANPARTHY,Pegadapally,30,19,
WARANGAL,HASANPARTHY,Pembarthy,367,209,1
WARANGAL,HASANPARTHY,Seethampet,629,336,1
WARANGAL,HASANPARTHY,Seethanagar,186,102,2
WARANGAL,HASANPARTHY,Siddapur,525,315,3
WARANGAL,HASANPARTHY,Sudanpally,268,147,1
WARANGAL,HASANPARTHY,Vangapahad,26,11,
WARANGAL,HASANPARTHY,Yellapur,21,9,
WARANGAL,JANGAON,Adavikeshvapur,356,235,1
WARANGAL,JANGAON,Cheetakodur,342,194,
WARANGAL,JANGAON,Chowdaram,325,192,
WARANGAL,JANGAON,Gangupahad,719,445,2
WARANGAL,JANGAON,Goparajpalle,346,220,1
WARANGAL,JANGAON,Marigadi,652,417,2
WARANGAL,JANGAON,Oblakeshvapur,444,244,1
WARANGAL,JANGAON,Pasarmadla,367,206,5
WARANGAL,JANGAON,Peddapahad,756,462,2
WARANGAL,JANGAON,Peddaramancherla,334,186,
WARANGAL,JANGAON,Pembarthy,960,562,1
WARANGAL,JANGAON,Shamirpet,531,248,
WARANGAL,JANGAON,Siddenki,380,168,
WARANGAL,JANGAON,Venkriyala,439,251,3
WARANGAL,JANGAON,Wadlakonda,934,572,4
WARANGAL,JANGAON,Yellamla,428,206,
WARANGAL,JANGAON,Yerragollapahad,559,375,
WARANGAL,JANGAON,Yeshwanthapur,298,164,
WARANGAL,KESAMUDRAM,AMEENAPURAM,593,338,4
WARANGAL,KESAMUDRAM,ANNARAM,438,316,
WARANGAL,KESAMUDRAM,ARPANAPALLE,449,252,1
WARANGAL,KESAMUDRAM,BERIWADA,822,587,2
WARANGAL,KESAMUDRAM,DHANNASARI,993,680,2
WARANGAL,KESAMUDRAM,INGURTHY,2301,1540,2
WARANGAL,KESAMUDRAM,INTIKANNE,399,258,2
WARANGAL,KESAMUDRAM,KALWALA,1034,720,3
WARANGAL,KESAMUDRAM,KATRAPALLE,582,419,1
WARANGAL,KESAMUDRAM,KESAMUDRAM,1381,753,2
WARANGAL,KESAMUDRAM,KESAMUDRAM(STN),1308,750,5
WARANGAL,KESAMUDRAM,KOMATIPALLE,1166,835,5
WARANGAL,KESAMUDRAM,KORUKONDAPALLE,562,351,1
WARANGAL,KESAMUDRAM,MAHMUDPATNAM,737,508,8
WARANGAL,KESAMUDRAM,PENUGONDA,1499,1048,7
WARANGAL,KESAMUDRAM,RANGAPURAM,440,294,1
WARANGAL,KESAMUDRAM,THALLAPUSAPALLY,844,553,2
WARANGAL,KESAMUDRAM,UPPARAPALLE,730,443,3
WARANGAL,KESAMUDRAM,VENKATAGIRI,341,230,2
WARANGAL,KHANAPUR,Budharaopet,1633,1049,11
WARANGAL,KHANAPUR,Dabeerpet,355,247,
WARANGAL,KHANAPUR,Dharmaraopet,885,599,7
WARANGAL,KHANAPUR,Khanapur,1391,874,4
WARANGAL,KHANAPUR,Kothur,496,299,1
WARANGAL,KHANAPUR,Mangalvaripet,1289,864,2
WARANGAL,KHANAPUR,Manubothula Tanda,498,338,
WARANGAL,KHANAPUR,Pakhal Ashoknagar,1396,832,2
WARANGAL,KHANAPUR,Rangapur,224,152,3
WARANGAL,KODAKANDLA,Authapur,498,317,1
WARANGAL,KODAKANDLA,Edunuthala,890,583,
WARANGAL,KODAKANDLA,Gantlakunta,749,491,2
WARANGAL,KODAKANDLA,Kodakandla,1887,1142,9
WARANGAL,KODAKANDLA,Koripalli,379,241,
WARANGAL,KODAKANDLA,Laxmakkapalli,736,486,5
WARANGAL,KODAKANDLA,Mondrai,1353,934,6
WARANGAL,KODAKANDLA,Narsingapur,289,177,
WARANGAL,KODAKANDLA,Pakala,431,268,1
WARANGAL,KODAKANDLA,Peddavangara,1239,745,3
WARANGAL,KODAKANDLA,Pochampalli,798,549,2
WARANGAL,KODAKANDLA,Ramannagudem,489,403,3
WARANGAL,KODAKANDLA,Ramavaram,956,577,3
WARANGAL,KODAKANDLA,RANGAPURAM,387,248,1
WARANGAL,KODAKANDLA,Regula,521,348,
WARANGAL,KODAKANDLA,Upparigudem,445,261,
WARANGAL,KODAKANDLA,Waddekothapalli,674,433,4
WARANGAL,KOTHAGUDEM,Bathulapally,778,472,2
WARANGAL,KOTHAGUDEM,Edullapalli,724,494,2
WARANGAL,KOTHAGUDEM,Gangaram,430,282,
WARANGAL,KOTHAGUDEM,Gundam,293,176,
WARANGAL,KOTHAGUDEM,Jangavanigudem,457,308,1
WARANGAL,KOTHAGUDEM,karlai,219,140,2
WARANGAL,KOTHAGUDEM,Komatlagudem,902,580,2
WARANGAL,KOTHAGUDEM,Kothaguda,1068,654,3
WARANGAL,KOTHAGUDEM,madagudEM,304,149,1
WARANGAL,KOTHAGUDEM,Marigudem,359,203,1
WARANGAL,KOTHAGUDEM,Musmi,507,296,1
WARANGAL,KOTHAGUDEM,Ootai,621,417,3
WARANGAL,KOTHAGUDEM,Pogullapally,664,387,5
WARANGAL,KOTHAGUDEM,Ponugondla,351,218,
WARANGAL,KOTHAGUDEM,Sadireddypally,717,433,2
WARANGAL,KOTHAGUDEM,Velubelly,790,506,6
WARANGAL,KURAVI,Ayyagaripalli,351,226,
WARANGAL,KURAVI,Balapala,982,621,1
WARANGAL,KURAVI,Chinthapally,551,360,3
WARANGAL,KURAVI,Gundrathimadugu,1177,745,3
WARANGAL,KURAVI,Kampally,1115,832,2
WARANGAL,KURAVI,Kancherlagudam,268,232,1
WARANGAL,KURAVI,Kandikonda,527,366,
WARANGAL,KURAVI,Kothur (C),299,186,
WARANGAL,KURAVI,Kothur (G),801,557,1
WARANGAL,KURAVI,Kuravi,1754,1154,2
WARANGAL,KURAVI,Modugulagudem,840,619,1
WARANGAL,KURAVI,Mogilicherla,603,372,1
WARANGAL,KURAVI,Nallella,860,534,2
WARANGAL,KURAVI,Narayanapuram,317,217,
WARANGAL,KURAVI,Nerada,1271,847,6
WARANGAL,KURAVI,Rajole,880,569,1
WARANGAL,KURAVI,Seerole,1028,732,4
WARANGAL,KURAVI,Stn Gundrathimadugu,509,274,3
WARANGAL,KURAVI,Sudanpally,794,568,1
WARANGAL,KURAVI,Thallsankeesa,606,449,3
WARANGAL,KURAVI,Thattupally,649,430,
WARANGAL,KURAVI,Thirumalapur,153,88,
WARANGAL,KURAVI,Upparigudem,838,594,
WARANGAL,LINGALAGHANPUR,Bandlagudem,203,152,2
WARANGAL,LINGALAGHANPUR,Cheetur,513,350,
WARANGAL,LINGALAGHANPUR,Gummadavelli,401,212,2
WARANGAL,LINGALAGHANPUR,Jeedikal,435,285,1
WARANGAL,LINGALAGHANPUR,Kallem,623,362,2
WARANGAL,LINGALAGHANPUR,Kothapally,337,195,1
WARANGAL,LINGALAGHANPUR,Kundaram,1109,715,
WARANGAL,LINGALAGHANPUR,Lingalaghanpur,772,447,2
WARANGAL,LINGALAGHANPUR,Manikyapuram,386,256,
WARANGAL,LINGALAGHANPUR,Nagaram,330,220,1
WARANGAL,LINGALAGHANPUR,Nawabpet,434,238,1
WARANGAL,LINGALAGHANPUR,Nelapogula,454,269,
WARANGAL,LINGALAGHANPUR,Nellutla,1164,663,2
WARANGAL,LINGALAGHANPUR,Patelgudem,356,188,
WARANGAL,LINGALAGHANPUR,Siripuram,341,234,
WARANGAL,LINGALAGHANPUR,Vanaparthy,602,397,1
WARANGAL,LINGALAGHANPUR,Waddicherla,544,306,4
WARANGAL,MADDUR,Arjunapatla,292,152,
WARANGAL,MADDUR,Bairanpalle,520,285,
WARANGAL,MADDUR,Bekkal,501,336,1
WARANGAL,MADDUR,Dharmaram,222,138,
WARANGAL,MADDUR,Dhoolumitta,661,383,1
WARANGAL,MADDUR,Gagillapoor,523,306,4
WARANGAL,MADDUR,Jalapalle,325,185,3
WARANGAL,MADDUR,Kamalayapalle,240,143,2
WARANGAL,MADDUR,Kondapoor,745,536,
WARANGAL,MADDUR,Kootigal,515,306,3
WARANGAL,MADDUR,Ladunoor,634,342,
WARANGAL,MADDUR,Lingapoor,334,191,2
WARANGAL,MADDUR,Maddur,524,276,3
WARANGAL,MADDUR,Marmamula,447,260,2
WARANGAL,MADDUR,Narasaipalle,439,237,1
WARANGAL,MADDUR,Rebarthi,785,414,1
WARANGAL,MADDUR,Salakpoor,387,191,1
WARANGAL,MADDUR,Thoranala,286,149,1
WARANGAL,MADDUR,Vallampatla,417,254,
WARANGAL,MADDUR,Vangapalle,208,110,1
WARANGAL,MAHABUBABAD, Ayodhya,469,349,
WARANGAL,MAHABUBABAD,Amangal,994,754,2
WARANGAL,MAHABUBABAD,Anantharam,769,516,6
WARANGAL,MAHABUBABAD,Bethol,418,262,
WARANGAL,MAHABUBABAD,Edulapusapally,893,612,2
WARANGAL,MAHABUBABAD,Jamandlapally,956,592,2
WARANGAL,MAHABUBABAD,Jangiligonda,704,456,4
WARANGAL,MAHABUBABAD,Kambalpally,1168,654,2
WARANGAL,MAHABUBABAD,Laxmipur,791,566,3
WARANGAL,MAHABUBABAD,Madhavapuram,918,690,
WARANGAL,MAHABUBABAD,Mahabubabad,234,135,1
WARANGAL,MAHABUBABAD,Malyala,1423,1078,3
WARANGAL,MAHABUBABAD,Mudupugal,398,249,
WARANGAL,MAHABUBABAD,Nadiwada,518,331,1
WARANGAL,MAHABUBABAD,Parvathagiry,786,550,6
WARANGAL,MAHABUBABAD,Rajalipet,315,206,
WARANGAL,MAHABUBABAD,Redyala,962,613,2
WARANGAL,MAHABUBABAD,Shanigapuram,1055,764,3
WARANGAL,MAHABUBABAD,Singaram,491,315,1
WARANGAL,MAHABUBABAD,V.S.Laxmipur,492,318,2
WARANGAL,MAHABUBABAD,Vemunur,1222,881,4
WARANGAL,MANGAPET,Akinepalle Mallaram,203,165,
WARANGAL,MANGAPET,Balannagudem,349,251,
WARANGAL,MANGAPET,Bore Narsapur,418,249,2
WARANGAL,MANGAPET,Buchampet,227,140,
WARANGAL,MANGAPET,Cherupalle ,384,226,1
WARANGAL,MANGAPET,Chunchupalle,213,164,
WARANGAL,MANGAPET,Domeda,450,320,1
WARANGAL,MANGAPET,Kamalapur,1909,1085,4
WARANGAL,MANGAPET,Kathigudem,470,345,
WARANGAL,MANGAPET,Komatipalli,611,409,1
WARANGAL,MANGAPET,Mallur,743,423,2
WARANGAL,MANGAPET,Mangapet,743,441,
WARANGAL,MANGAPET,Narsimhasagar,696,472,1
WARANGAL,MANGAPET,Rajupet,405,243,1
WARANGAL,MANGAPET,Ramachandrunipet,528,340,
WARANGAL,MANGAPET,Ramanakkapet,448,274,
WARANGAL,MANGAPET,THIMMAMPET,632,355,2
WARANGAL,MANGAPET,Wadagudem,144,127,1
WARANGAL,MARIPEDA,Abbaipalem,619,439,1
WARANGAL,MARIPEDA,Anepuram,985,721,1
WARANGAL,MARIPEDA,Bavojigudem,312,212,
WARANGAL,MARIPEDA,Beechrajapally,307,220,3
WARANGAL,MARIPEDA,Burhanpuram,455,303,2
WARANGAL,MARIPEDA,Chillamcharla,805,604,2
WARANGAL,MARIPEDA,Chinnagudur,962,591,3
WARANGAL,MARIPEDA,Dharmaram( B ),305,183,1
WARANGAL,MARIPEDA,Dharmaram( T),395,253,1
WARANGAL,MARIPEDA,Erjerla,766,580,
WARANGAL,MARIPEDA,Galivarigudem,437,300,
WARANGAL,MARIPEDA,Giripuram,420,285,1
WARANGAL,MARIPEDA,Gundepudi,731,510,3
WARANGAL,MARIPEDA,Jayyaram,1542,1014,4
WARANGAL,MARIPEDA,Maripeda,3432,2133,8
WARANGAL,MARIPEDA,Neelikurthy,573,397,1
WARANGAL,MARIPEDA,Purushothamaigudem,309,200,3
WARANGAL,MARIPEDA,Rampuram,653,427,2
WARANGAL,MARIPEDA,Thallaookal,1057,769,3
WARANGAL,MARIPEDA,Thanamcherla,1484,1128,3
WARANGAL,MARIPEDA,Uggampally,652,410,1
WARANGAL,MARIPEDA,Ullepally,651,491,1
WARANGAL,MARIPEDA,Veeraram,1128,856,5
WARANGAL,MARIPEDA,Veesampally,539,368,3
WARANGAL,MARIPEDA,Yellampeta,1455,1027,5
WARANGAL,MOGULLAPALLE,Akinepally,581,391,1
WARANGAL,MOGULLAPALLE,Chintalapally,441,282,1
WARANGAL,MOGULLAPALLE,Dubyala,396,281,1
WARANGAL,MOGULLAPALLE,Ganeshpally,101,44,
WARANGAL,MOGULLAPALLE,Gudipahad,280,145,
WARANGAL,MOGULLAPALLE,Gundlakarty,128,78,
WARANGAL,MOGULLAPALLE,Issipet,678,428,1
WARANGAL,MOGULLAPALLE,Korkishala,258,160,
WARANGAL,MOGULLAPALLE,Medarametla,450,305,
WARANGAL,MOGULLAPALLE,Metpalle,394,221,1
WARANGAL,MOGULLAPALLE,Mogullapally,1041,576,3
WARANGAL,MOGULLAPALLE,Motlapally,580,343,1
WARANGAL,MOGULLAPALLE,Mulkalapalle,374,192,1
WARANGAL,MOGULLAPALLE,Parlapally,613,411,2
WARANGAL,MOGULLAPALLE,Peddakomatipally,309,172,1
WARANGAL,MOGULLAPALLE,Pidicilla,620,380,1
WARANGAL,MOGULLAPALLE,Pothugal,262,175,
WARANGAL,MOGULLAPALLE,Ragavareddypet,381,222,
WARANGAL,MOGULLAPALLE,Rangapur,699,437,1
WARANGAL,MOGULLAPALLE,Vemulapally,672,352,2
WARANGAL,MULUG,ABBAPURAM,744,397,2
WARANGAL,MULUG,ANKANNAGUDEM,92,65,
WARANGAL,MULUG,BANDARUPALLE,970,531,5
WARANGAL,MULUG,BHUPAL NAGAR,622,423,1
WARANGAL,MULUG,DEVAGIRIPATNAM,508,272,3
WARANGAL,MULUG,DEVANGAR,471,323,2
WARANGAL,MULUG,INCHERLA,604,349,
WARANGAL,MULUG,JAGGANNAPET,455,243,2
WARANGAL,MULUG,JAKARAM,290,135,
WARANGAL,MULUG,JANGALAPALLE,901,433,
WARANGAL,MULUG,KANNAIGUDEM,149,69,1
WARANGAL,MULUG,KASIMDEVIPET,600,322,
WARANGAL,MULUG,KODISHALAKUNTA,634,451,3
WARANGAL,MULUG,Kothur,673,401,3
WARANGAL,MULUG,MADNAPALLE,433,191,2
WARANGAL,MULUG,MALLAMPALLE,1027,604,3
WARANGAL,MULUG,MOHD.GOUSEPALLE,345,162,1
WARANGAL,MULUG,MULUG,1873,857,5
WARANGAL,MULUG,PATHIPALLE,782,462,
WARANGAL,MULUG,POTLAPUR,126,88,2
WARANGAL,MULUG,RAMCHANDRAPUR,636,393,
WARANGAL,MULUG,SARVAPUR,346,219,
WARANGAL,NALLABELLY,Arshanapally,377,243,10
WARANGAL,NALLABELLY,Govindapur,659,405,1
WARANGAL,NALLABELLY,Gundlapahad,479,281,2
WARANGAL,NALLABELLY,Kannaraopet,293,186,1
WARANGAL,NALLABELLY,Kondapur,213,147,
WARANGAL,NALLABELLY,Lenkalpalle,455,313,3
WARANGAL,NALLABELLY,Mamindla Veeraiah Pally,172,103,1
WARANGAL,NALLABELLY,Medapalle,641,444,2
WARANGAL,NALLABELLY,Muchimpula,413,240,
WARANGAL,NALLABELLY,Nallabelly,1020,501,1
WARANGAL,NALLABELLY,Nandigama,558,375,2
WARANGAL,NALLABELLY,Narakkapet,717,410,1
WARANGAL,NALLABELLY,Rampur,506,296,
WARANGAL,NALLABELLY,Ramteertham,321,166,1
WARANGAL,NALLABELLY,Rangapur,491,283,1
WARANGAL,NALLABELLY,Relakunta,504,292,2
WARANGAL,NALLABELLY,Rudragudem,816,438,1
WARANGAL,NALLABELLY,Shanigaram,201,122,
WARANGAL,NARMETTA,Abdulnagaram,366,207,1
WARANGAL,NARMETTA,Akkerajapalle,264,155,
WARANGAL,NARMETTA,Ammapur ,500,260,2
WARANGAL,NARMETTA,Ankushapur ,854,546,
WARANGAL,NARMETTA,Bommakur ,353,200,1
WARANGAL,NARMETTA,Bonthagattunagaram,265,194,
WARANGAL,NARMETTA,Bothalaparre ,700,490,2
WARANGAL,NARMETTA,Gandiramaram,435,282,
WARANGAL,NARMETTA,Hanmanthapur ,494,289,2
WARANGAL,NARMETTA,Kanneboinagudem,334,196,1
WARANGAL,NARMETTA,Machupahad ,731,534,2
WARANGAL,NARMETTA,Malakpet,333,244,3
WARANGAL,NARMETTA,Narmetta ,1820,1122,10
WARANGAL,NARMETTA,Narsapur,325,241,1
WARANGAL,NARMETTA,Potharam,274,157,
WARANGAL,NARMETTA,Solipuram,400,270,3
WARANGAL,NARMETTA,Tarigoppula ,1167,772,4
WARANGAL,NARMETTA,Veldanda ,799,434,3
WARANGAL,NARSAMPET,Bhanjipet,567,345,
WARANGAL,NARSAMPET,Chendraiahpally,559,386,3
WARANGAL,NARSAMPET,Dasaripally,515,318,3
WARANGAL,NARSAMPET,Dwarakapet,7,3,
WARANGAL,NARSAMPET,Itikalaaplly,1089,704,5
WARANGAL,NARSAMPET,Kmmapally,440,258,7
WARANGAL,NARSAMPET,Laknepally,691,387,3
WARANGAL,NARSAMPET,Madannapet,434,229,1
WARANGAL,NARSAMPET,Maheshwaram,983,498,2
WARANGAL,NARSAMPET,Muthojipet,1011,591,5
WARANGAL,NARSAMPET,Nagurlapally,404,248,
WARANGAL,NARSAMPET,Rajapalle,444,224,
WARANGAL,NARSAMPET,Rajupet,566,330,
WARANGAL,NARSAMPET,Sarwapur,37,16,
WARANGAL,NARSIMHULAPET,Agapeta,728,526,
WARANGAL,NARSIMHULAPET,Beerishettigudem,610,418,4
WARANGAL,NARSIMHULAPET,Bojjannapeta,370,260,1
WARANGAL,NARSIMHULAPET,Danthalapally,971,599,3
WARANGAL,NARSIMHULAPET,Datla,977,649,8
WARANGAL,NARSIMHULAPET,Gundamrajpally,362,216,
WARANGAL,NARSIMHULAPET,Gunnepally,462,276,
WARANGAL,NARSIMHULAPET,Jayapuram,770,520,2
WARANGAL,NARSIMHULAPET,Kausalyadevipally,380,239,2
WARANGAL,NARSIMHULAPET,Kommulavancha,875,639,2
WARANGAL,NARSIMHULAPET,Kummarikuntla,796,507,1
WARANGAL,NARSIMHULAPET,Mungimadugu,672,487,2
WARANGAL,NARSIMHULAPET,Narssimhulapet,1215,781,4
WARANGAL,NARSIMHULAPET,Padamatigudem,662,471,2
WARANGAL,NARSIMHULAPET,Peddamupparam,1478,910,5
WARANGAL,NARSIMHULAPET,Peddanagaram,1542,1201,3
WARANGAL,NARSIMHULAPET,Ramannagudem,687,497,1
WARANGAL,NARSIMHULAPET,Ramanuzapuram,190,129,
WARANGAL,NARSIMHULAPET,Reponi,614,393,2
WARANGAL,NARSIMHULAPET,Vanthadaupala,413,256,1
WARANGAL,NARSIMHULAPET,Vemulapally,504,372,
WARANGAL,NEKKONDA,Alankanipeta ,693,437,2
WARANGAL,NEKKONDA,Appalaraopet,545,308,2
WARANGAL,NEKKONDA,Banjarapalli,465,276,2
WARANGAL,NEKKONDA,Bollikonda ,429,263,
WARANGAL,NEKKONDA,Chandrugonda ,467,279,
WARANGAL,NEKKONDA,Chinnakorpul,449,334,2
WARANGAL,NEKKONDA,Dekashakunta ,894,523,4
WARANGAL,NEKKONDA,Gollapalli,517,323,2
WARANGAL,NEKKONDA,Gottlakonda ,545,407,1
WARANGAL,NEKKONDA,Gundrapalli,379,248,2
WARANGAL,NEKKONDA,Madipalli,435,320,6
WARANGAL,NEKKONDA,Mudhigonda ,379,240,2
WARANGAL,NEKKONDA,Nagram,753,494,4
WARANGAL,NEKKONDA,Nekkonda ,1225,640,3
WARANGAL,NEKKONDA,Panikara,266,154,1
WARANGAL,NEKKONDA,Pathipaka,250,154,1
WARANGAL,NEKKONDA,Peddakorpul,811,559,
WARANGAL,NEKKONDA,Redlawada,1173,741,6
WARANGAL,NEKKONDA,Sai reddy  Palli ,182,97,
WARANGAL,NEKKONDA,Thopanapalli,318,182,
WARANGAL,NEKKONDA,Venkatapur,454,316,1
WARANGAL,NELLIKUDUR,alair,783,477,2
WARANGAL,NELLIKUDUR,Bangara,240,158,
WARANGAL,NELLIKUDUR,bodlada,456,302,1
WARANGAL,NELLIKUDUR,bramanakothapalli,437,291,2
WARANGAL,NELLIKUDUR,chinananagaram,661,442,2
WARANGAL,NELLIKUDUR,chinnamuparam,1182,769,3
WARANGAL,NELLIKUDUR,Jama thanda,596,405,4
WARANGAL,NELLIKUDUR,kachikal,364,250,
WARANGAL,NELLIKUDUR,madanathrthy,907,668,
WARANGAL,NELLIKUDUR,Mecharajpalli,897,617,3
WARANGAL,NELLIKUDUR,munigalaveedu,647,423,
WARANGAL,NELLIKUDUR,nainala,627,394,
WARANGAL,NELLIKUDUR,narasihulamgudem,655,453,1
WARANGAL,NELLIKUDUR,Narayanapuram,540,398,4
WARANGAL,NELLIKUDUR,nellikudur,1082,626,1
WARANGAL,NELLIKUDUR,rajulakothapalli,680,409,1
WARANGAL,NELLIKUDUR,ramanagudem,426,252,
WARANGAL,NELLIKUDUR,rathiram thanda,487,350,2
WARANGAL,NELLIKUDUR,ravirala,443,240,
WARANGAL,NELLIKUDUR,sriramagiri,662,374,1
WARANGAL,NELLIKUDUR,vavilala,670,463,2
WARANGAL,NELLIKUDUR,yerrabelligudem,1133,763,4
WARANGAL,PALAKURTHI,Bommera,1221,849,1
WARANGAL,PALAKURTHI,Chennur,847,539,2
WARANGAL,PALAKURTHI,Dardepalle,939,588,
WARANGAL,PALAKURTHI,Gudur,1211,794,9
WARANGAL,PALAKURTHI,Iravennu,633,387,1
WARANGAL,PALAKURTHI,Kondapuram,712,530,2
WARANGAL,PALAKURTHI,Kothalabad,218,128,2
WARANGAL,PALAKURTHI,Lakshminarayana Puram,339,219,
WARANGAL,PALAKURTHI,Mailaram,178,135,1
WARANGAL,PALAKURTHI,Mallampalle,990,703,2
WARANGAL,PALAKURTHI,Manchuppula,597,407,3
WARANGAL,PALAKURTHI,Mutharam,608,396,2
WARANGAL,PALAKURTHI,Palakurthi,1393,791,5
WARANGAL,PALAKURTHI,Raghavapur,184,114,
WARANGAL,PALAKURTHI,Shatapuram,403,325,1
WARANGAL,PALAKURTHI,Sirisannagudem,265,191,
WARANGAL,PALAKURTHI,Theegaram,224,164,1
WARANGAL,PALAKURTHI,Thirmalagiri,207,135,1
WARANGAL,PALAKURTHI,Thorrur,734,497,4
